9.00748 -7 4.0039 81.404 -81.1569 62.0649 -36.0818 16.0936 738.108 -897.061 867.097 -655.754 675.349 -177.405 64.9386 6714.59 -9617.37 11277.9 -10643.4 7981.46 -4733.5 -24.8003 -34.2194 54.4447 -78.8528 -28.6123 124.885 -144.656 114.542 -149.391 73.5313 153.478 -257.964 292.72 -264.894 190.735 7.22246e-13 3 -2 0.0864733 0.0624442 0.0127983 0.32277 -1 -0.817559 -0.999991
9.7458 7 4.91918 122.942 96.6618 73.9413 55.3028 40.595 1866.64 1553.5 1261.12 1001.09 1531.79 595.619 448.334 32846.1 28467.2 24136.1 20446.2 16332.6 14443.3 20.5744 -50.8271 -60.3009 91.4883 -123.514 -203.94 -200.416 -170.361 256.644 -245.414 -519.367 -507.589 -531.519 -521.873 -525.115 3.50942e-11 3 2 0.863598 0.95874 0.162132 0.410506 0.999999 0.881671 0.999997
0.00985056 -1.19848 4.99967 9.70336e-05 -0.0315065 2.84316 -16.388 42.9902 9.55836e-07 -0.00050442 0.13433 -10.0295 96.3698 -229.036 498.789 9.41554e-09 -6.88046e-06 0.00314681 -0.715728 46.8221 -389.868 -5.99728 6.84264 2.99292 -1.13881 2.05448 -6.08308 6.53339 10.6645 -0.756424 -0.0973283 -1.01806 7.46184 -7.99445 -1.72937 56.261 4.13358e-11 0.09925 -2 4.27002e-05 0.999837 0.0134237 0.377717 -1 -0.725817 -0.999963
11.25 1.45102 0.0226048 217.687 40.8532 4.05835 0.0780085 0.000510979 5683.92 1250.53 196.745 16.5673 0.367756 0.00278531 1.15507e-05 184349 44538.9 8604.22 1180.19 88.2846 2.05777 2.58989 -92.4173 -21.5382 38.0266 -501.81 -164.378 -27.5444 -1.45672 206.445 -2647.96 -922.883 -199.144 -25.1315 -0.51256 -0.750432 3.47156e-11 3 0.150349 1.5 0.000190857 0.135533 0.375477 0.999954 0.812977 0.999999
3.92686 -2.88754 3.66219 27.0039 -16.1502 16.2641 -16.3438 25.9648 252.042 -131.792 142.039 -138.071 324.642 -140.28 257.782 2931.7 -1386.52 1659.29 -1771.26 1662.88 -1927.1 -11.4716 -9.16103 14.3224 -16.5797 -13.8585 16.1671 -22.2215 29.3719 -22.5931 -18.1012 17.1846 -22.2166 46.5385 -67.8225 92.4202 4.51312e-11 1.76152 -1.63437 0.907688 0.995508 0.127508 0.378889 0.935982 -0.63148 -0.953121
10.1467 -0.260621 0.833736 148.093 -1.94397 10.0559 -0.643555 2.08504 2731.87 -14.8568 224.168 -8.73722 83.2329 -2.64855 8.68929 60235.3 0.668168 5980.47 -134.904 824.336 -112.76 -2.95763 -64.5477 3.0822 -2.97085 -245.731 3.81361 -34.2272 2.84689 -3.21796 -866.748 1.77673 -139.927 6.76642 -27.5372 6.30417 3.46998e-11 2.9943 -0.111549 1.08667 0.906252 0.0256498 0.407688 0.990872 -0.761212 -0.844095
9.8578 -5.6467 3.96473 169.096 -79.9526 42.3523 -23.1727 15.8838 3928.82 -1642.03 804.98 -409.061 453.355 -95.9759 64.2907 113629 -43340.5 20695 -13172.8 5164.89 -2407.98 -20.4142 -67.3907 51.534 -77.6991 -317.879 219.809 -127.308 72.5604 -272.825 -1489.78 877.336 -476.132 335.826 -173.573 104.724 3.41079e-11 2.79715 -1.98855 1.42609 0.10196 0.159033 0.376048 0.745154 -0.754589 -0.913982
4.46906 -1.72302 1.96288 31.0064 -2.39478 -0.119859 0.474767 3.95189 280.164 28.4401 -11.925 4.51846 28.2591 8.72437 8.15326 3080.71 691.62 -38.9818 -89.614 14.0499 -6.22684 -7.69735 -13.48 5.6085 -3.40271 -30.3544 -1.09805 2.65637 0.839142 3.95591 -55.9129 -13.4314 4.02646 3.45816 -4.06018 5.60911 3.42152e-11 1.94988 -1.3965 0.816711 0.112477 0.13267 0.410506 0.999999 -0.752233 0.999997
8.47916 -5.20811 2.86475 103.382 -63.4062 36.217 -18.629 8.54844 1592.91 -976.079 571.829 -310.548 280.663 -66.6241 26.5079 29333.7 -17963.1 10719.9 -6447.63 3171.54 -1499.19 -18.9927 -43.1801 42.5286 -61.8485 -122.332 135.206 -93.6624 55.92 -162.483 -327.586 363.822 -254.685 174.023 -109.058 66.8859 1.76489e-10 2.73743 -1.68368 0.992783 0.173119 0.120857 0.409717 -0.884337 -0.806874 -0.313948
10.1951 -5.46964 3.38725 150.745 -68.3345 35.2343 -18.2327 11.4754 2826.8 -1138.41 588.074 -304.367 350.262 -60.7726 38.8837 63492 -23300.8 12724.5 -7880.43 3593.17 -1633.38 -19.8403 -61.8409 45.4004 -66.5696 -232.359 157.07 -95.0949 54.9431 -189.38 -828.88 477.58 -294.702 206.764 -125.516 72.8033 3.46998e-11 2.9957 -1.84041 1.10492 0.0121374 0.0259756 0.377246 0.954866 -0.762263 -0.867508
