8.89788 1e-07 2.40187 143.037 1e-07 23.3402 9.75748 5.78106 3150.96 1e-07 449.041 198.844 159.58 23.4695 13.9305 86969.1 24981.9 11813.9 6745.51 2375.71 885.389 1.5873e-07 -74.8591 0.135768 1.04987e-07 -402.492 7.28144 -91.3379 -35.6401 3.06122e-08 -2347.52 -1035.67 -631.724 -323.686 -153.925 -2.68235 0.000934286 2.62382 1.5503 1.42189 0.0263684 0.000131674 8.79731e-07 -0.999989 0.999632 0.994916
5.50433e-10 1e-07 5 3.02976e-19 1e-07 1.71414 -1.16226 43 1.66768e-28 1e-07 5.66109e-09 -1.19016 71.9936 -16.6576 499 9.17947e-38 -9.04351e-29 7.79012e-18 -6.5484e-09 18.1206 -59.4889 1.5873e-07 7.57576 -0.249139 1.04987e-07 2.03258 -0.93591 7.40431 2.86718 3.06122e-08 1.59178e-09 -0.347493 11.8217 -1.87831 4.03105 5.14367 1.92815e-16 -2.34613e-05 2 3.54894e-09 1 2.83107e-06 1.17285e-05 -0.999993 0.995709 0.845069
6.93418 1e-07 3.47542 104.335 1e-07 27.9558 19.9215 24.1188 2223.38 1e-07 472.9 301.624 495.555 165.316 231.116 60432.5 18983.8 11416.9 8389.55 4583.33 3618.89 1.5873e-07 -52.6656 -0.0232752 1.04987e-07 -271.732 13.6329 -95.22 -58.6819 3.06122e-08 -1564.23 -745.193 -562.718 -406.952 -325.165 -20.0594 0.0738597 2.29536 1.68711 1.48947 0.951966 1.05723e-05 1.16513e-05 -0.999975 0.99962 0.992762
11.25 1e-07 6.90591e-08 217.687 1e-07 1.91907 -4.21857e-09 4.76916e-15 5683.92 1e-07 129.54 -0.342516 7.95194e-07 -4.88058e-16 3.29354e-22 184349 -812.306 6266.5 -39.35 22.1332 -2.42807e-07 1.5873e-07 -115.994 0.491601 1.04987e-07 -757.75 2.48505 -23.7098 1.71186 3.06122e-08 -5247.03 44.1297 -329.419 7.10899 -1.18996 1.25786 2.9319e-16 3 0.000262791 1.5 9.85519e-11 4.33858e-05 2.84099e-06 -0.999983 0.999514 0.958733
3.47014 1e-07 3.89968 13.9126 1e-07 16.957 -19.9093 29.4394 58.2695 1e-07 101.536 -135.86 401.873 -178.167 301.893 254.267 -224.704 667.063 -1083.09 1549.56 -2191.27 1.5873e-07 -5.67309 -0.0861296 1.04987e-07 7.69859 -14.3534 -20.7057 35.6444 3.06122e-08 32.4462 -30.6343 18.6564 53.3541 -146.053 19.5823 0.0930354 1.94423 -1.84158 0.21462 0.953052 4.40541e-05 6.6445e-06 -0.999974 0.995584 0.991845
7.0638 1e-07 2.93737 125.062 1e-07 33.063 22.3613 21.6014 2960.65 1e-07 634.447 392.905 648.892 192.801 212.334 86611.5 29607.3 16758.3 11492.3 6297.94 4769.67 1.5873e-07 -63.0986 0.0564356 1.04987e-07 -361.292 15.0168 -126.996 -75.2932 3.06122e-08 -2241.03 -1185.16 -828.25 -558.362 -445.414 -27.4398 0.33239 2.93558 1.89368 1.4011 0.902113 0.00013771 7.77711e-05 -0.999944 0.999992 0.998075
4.06202 1e-07 3.66333 17.4564 1e-07 17.3965 -14.8841 14.5218 77.6728 1e-07 114.599 -130.742 225.208 -61.2017 60.7843 357.227 -328.734 810.297 -1232.03 1371.52 -1130.44 1.5873e-07 -8.53878 -0.0511146 1.04987e-07 4.51834 -10.7199 -26.4228 32.718 3.06122e-08 33.7526 -24.6031 -19.5747 70.89 -114.362 11.2248 0.0194608 2.02577 -1.91796 0.197207 0.239706 6.58985e-05 7.5318e-05 -0.999969 0.999985 0.961206
8.29296 1e-07 2.88219 128.607 1e-07 24.7676 11.8923 8.47871 2745.9 1e-07 429.933 204.066 203.112 33.651 24.9424 73646.4 22277.8 10446.3 6589.19 2353.66 986.36 1.5873e-07 -66.6558 0.0646095 1.04987e-07 -347.065 8.53854 -88.4363 -37.5674 3.06122e-08 -1973.06 -916.134 -554.282 -317.439 -159.821 -3.11044 0.0202453 2.54323 1.71515 1.41291 0.0011304 9.57979e-06 8.30538e-05 -0.999979 0.999474 0.842718
7.58355 1e-07 3.73458 120.701 1e-07 33.1482 23.936 27.4232 2676.42 1e-07 585.729 376.258 632.075 208.658 274.913 75032.1 24679.3 14569.1 10696.8 5881.46 4686.12 1.5873e-07 -60.696 -0.0616703 1.04987e-07 -325.764 16.2369 -117.511 -73.2899 3.06122e-08 -1935.43 -973.693 -715.082 -518.725 -417.675 -26.7506 0.0928965 2.48784 1.79187 1.47338 0.951966 9.51027e-05 8.76831e-05 -0.999967 0.999996 0.992539
7.1435 1e-07 0.827986 106.832 1e-07 8.49791 -0.233605 2.26515 2224.77 1e-07 182.414 -3.89659 73.7644 -1.06411 10.3281 58561.1 -482.123 5206.12 -117.761 755.234 -38.9955 1.5873e-07 -58.1288 0.368937 1.04987e-07 -295.956 0.903185 -36.3044 2.7588 3.06122e-08 -1641.83 22.4894 -273.786 9.10133 -53.4897 2.01876 0.0920345 2.41506 -0.0371483 1.42656 0.954219 6.0288e-06 7.60184e-05 -0.999946 0.995623 0.991105
