3.96908 1.95523 3.67383 25.6353 7.00657 11.8795 12.2957 29.7138 217.016 16.6307 63.0916 27.1169 327.49 106.567 337.967 2349.13 -261.228 558.318 0.69057 330.278 535.229 3.91046 -8.18136 -8.18551 28.0263 -55.8024 0.857981 -62.503 -66.9793 0.330003 -2.09878 -1.99772 0.641609 0.999986 1.49951 0.999932 -0.89833 -0.918707 -0.959574
2.81354 -1.6025 3.02106 17.4939 -6.16313 6.07259 -7.26426 21.1085 148.605 -30.2862 24.5515 -19.9918 170.432 -47.1141 211.706 1558.77 -153.557 146.695 -171.911 87.6627 -295.998 -3.205 -4.8804 6.96232 -24.6525 -43.2413 16.6222 -20.2169 68.6336 0.33 -1.82188 1.76914 0.822345 0.975729 0.643263 0.931232 0.866344 0.607691 0.759035
8.1866 -5.24008 3.36499 145.292 -93.7933 60.6458 -39.2734 25.471 3607.04 -2341.43 1521.61 -989.928 1117.62 -420.343 274.339 112232 -73138.3 47704.4 -32978.1 20347.6 -14305.4 -10.4802 -47.8851 66.7468 -375.173 -1036.09 1507.2 -1524.56 1360.22 0.33 -2.9952 1.88166 1.46267 0.995835 1.49997 0.997464 -0.99189 -0.999379 -0.997163
7.07414 4.87986 3.58927 122.931 83.8829 57.5095 39.68 27.9861 2938.17 1999.04 1363.16 931.729 1113.51 439.5 305.673 87357.5 59337.9 40375.8 29425.7 18791.6 13700.6 9.75971 -40.8523 -60.1436 335.531 -840.243 -1294.64 -1373.57 -1261.7 0.330006 -2.87378 -1.97942 1.43597 0.972944 0.694971 0.999876 0.976944 0.628864 0.998218
0.852195 0.606394 3.36548 3.91403 2.80551 2.85577 4.59897 25.0881 36.2426 25.9681 19.3566 16.116 25.5373 53.7006 264.657 487.511 349.178 251.389 181.98 143.257 142.393 1.21279 1.27844 -2.90553 11.2221 -6.50005 -11.9995 -1.07249 -22.3691 0.33 -0.132661 1.89173 0.548423 0.975729 1.39141 0.999878 0.866344 0.996578 0.901994
7.5452 4.28698 3.52597 106.041 51.6685 35.1184 27.1952 27.4627 1965.74 855.33 567.812 401.76 795.563 258.749 300.867 44198.1 17583 11985.7 9049.74 6142.79 5639.31 8.57397 -36.2603 -39.6166 206.674 -595.575 -564.161 -588.546 -575.837 0.330006 -2.98405 -1.95882 1.11846 0.981563 1.49856 0.968737 0.854099 0.808903 -0.899791
6.93466 -3.00808 3.34956 68.4835 -25.0498 23.1786 -18.6196 24.7945 767.384 -210.917 185.812 -116.577 579.296 -162.88 259.036 9500.07 -1706.79 1735.23 -740.749 1024.75 -1730.14 -6.01617 -23.8293 21.0398 -100.199 -226.658 139.377 -212.376 229.792 0.330006 -2.99934 1.89647 0.504198 0.965491 1.49445 0.977501 0.983054 0.999335 0.986452
6.13223 -3.37959 2.98554 55.7251 -33.7086 28.0504 -18.029 14.7321 596.761 -364.722 307.528 -201.08 380.685 -111.75 90.2008 7276.08 -4278.25 3791.98 -2482.54 2049.38 -1461.68 -6.75917 -19.5263 27.0509 -134.834 -147.231 248.652 -347.514 331.408 0.330006 -2.77894 1.93057 0.587866 0.547603 1.48389 0.933348 -0.974159 0.923102 -0.945439
8.12662 -4.2102 3.18396 143.778 -62.2954 38.3687 -25.4778 23.2205 3565.26 -1376.4 839.893 -522.639 765.587 -235.887 243.214 110922 -39388.6 24824.5 -16990.5 9865.79 -7331.19 -8.4204 -47.6552 45.8245 -249.182 -1092.02 897.194 -848.528 744.468 0.33 -2.97791 1.80552 1.46737 0.999876 1.49996 0.999999 -0.99189 -0.999379 0.761674
7.03201 -4.70059 3.34802 105.008 -71.0275 49.0522 -34.5901 25.0212 2036.63 -1404.28 981.319 -694.277 946.651 -360.541 265.366 47584.9 -33283.6 23523.4 -17475.9 12088.8 -9735.04 -9.40119 -34.7163 52.0118 -284.11 -561.737 910.302 -1004.3 986.816 0.33 -2.99708 1.88166 1.14485 0.983411 0.640963 0.996704 -0.954198 -0.999128 -0.932246
4.13471 1.62543 3.22668 31.8456 6.63058 9.58745 7.83215 22.9841 330.453 25.9517 55.1573 15.1615 248.619 50.8021 231.801 4239.4 -92.591 506.534 97.2777 245.255 329.389 3.25085 -10.6242 -7.21088 26.5223 -102.882 -12.3413 -54.5333 -33.8675 0.330004 -2.10569 -1.84679 0.874811 0.955818 1.4048 0.999184 -0.980705 -0.977687 -0.901257
7.17262 -0.904384 0.947161 86.6115 -17.7484 8.48317 -2.60752 2.69537 1304.57 -353.91 140.922 -55.8673 70.2482 -12.5503 12.8034 23016.8 -7466.64 2972.18 -1260.57 596.068 -267.678 -1.80877 -32.1185 12.932 -70.9935 -450.757 245.691 -150.603 92.1643 0.330006 -2.99999 -0.0555565 0.872451 0.958288 1.3847 0.999727 -0.998589 -0.999546 -0.998802
6.20042 -3.74212 3.35218 82.841 -41.3279 29.7501 -23.7943 25.3339 1446.66 -645.582 466.194 -344.086 669.941 -226.162 272.74 30545.2 -12540.4 9556.45 -7604.85 5418.48 -5019.97 -7.48423 -27.3263 32.2742 -165.311 -423.456 420.582 -483.803 523.295 0.330006 -2.80323 1.87511 1.1021 0.997802 0.607438 0.999074 0.93193 -0.990059 -0.991922
0.610475 0.43539 3.28117 1.19241 0.830884 2.57342 5.75367 24.3125 4.05036 2.79013 5.98039 12.2245 39.3287 76.8359 255.429 19.7617 13.567 23.1683 34.9549 92.1011 201.003 0.870779 2.26943 -1.36188 3.32353 5.22967 8.06195 10.3506 -22.3435 0.330001 -0.132661 1.87508 0.838857 0.975729 0.620893 0.933609 0.866344 0.607691 0.905398
5.57209 -3.62105 3.21922 51.2353 -30.4677 24.581 -22.4633 23.9994 538.014 -301.83 242.587 -210.776 569.432 -209.633 255.762 6250.58 -3340.88 2776.94 -2451.01 2247.09 -2986.7 -7.2421 -17.3614 25.5426 -121.871 -135.85 195.888 -268.543 358.004 0.33 -2.79776 1.84293 0.559829 0.997428 0.597278 0.916334 0.930411 -0.921572 -0.930672
2.91693 2.435 3.55079 23.8005 15.3501 15.2514 15.818 27.6565 283.747 156.841 149.749 144.666 325.679 152.473 302.919 4332.29 2143.13 2101.65 2387.3 1966.03 2122.21 4.87001 -6.74978 -14.1265 61.4003 -64.7055 -94.2828 -152.769 -221.795 0.330007 -1.71355 -1.9613 1.11846 0.981563 0.581372 0.996964 0.923707 0.91198 -0.899598
8.2606 -4.78939 2.94575 150.585 -82.2912 45.7912 -25.9796 15.1152 3859.39 -2020.84 1068.1 -570.132 580.74 -168.041 93.1572 124272 -63012.6 32139.7 -18936.1 8520.51 -4506.19 -9.57878 -50.0113 59.028 -329.165 -1162.8 1321.45 -1085.29 805.761 0.33 -2.99974 1.99998 1.5 0.510067 1.48134 0.526495 -0.999923 -0.999546 -0.999675
1.19213 0.700209 3.24593 5.17656 3.13271 4.68598 2.5274 23.5072 43.6174 27.1606 25.101 16.6556 55.4583 15.5282 240.469 562.003 356.254 265.716 197.944 233.312 136.455 1.40042 0.430806 -3.26556 12.5308 -4.5171 -17.653 -12.5058 -14.574 0.330001 -0.258719 -1.87085 0.858345 0.956156 1.4074 0.934763 -0.990349 0.970506 0.825123
0.594556 -0.784039 3.66834 1.23552 -1.56566 3.94923 -9.07007 29.7281 4.56054 -5.68773 11.5067 -23.5146 63.0816 -122.647 338.703 24.1102 -29.8848 53.6282 -108.549 199.883 -407.659 -1.56808 2.78153 2.43747 -6.26265 9.40057 -11.9914 8.68441 79.2138 0.330006 0.0823624 -1.99992 0.870244 0.999963 0.500324 0.982641 -0.990996 -0.920172 -0.807815
5.18732 -1.34279 3.43779 67.035 -8.41638 10.1526 -3.71794 26.4489 1298.82 -48.9384 80.5324 -8.44221 309.711 10.2298 286.89 32855 843.193 1145.38 -1372.15 333.291 -212.135 -2.68557 -21.7257 7.71151 -33.6655 -425.382 40.172 -78.0462 40.112 0.330003 -2.11165 1.9342 1.47871 0.980699 1.49214 0.932354 0.999519 0.993967 0.930034
7.30322 4.70698 3.20627 103.33 68.7413 46.9899 32.8343 23.4398 1964.71 1331.39 920.399 646.912 857.558 334.167 245.576 45816.9 31438.5 21929 16190.2 11101.9 8913.89 9.41396 -35.5667 -50.6363 274.965 -558.646 -875.2 -946.368 -892.24 0.330006 -2.89811 -1.81742 1.18192 0.995942 1.49742 0.998025 0.999968 0.922345 0.833969
3.63121 -1.84824 3.25292 29.5459 -12.3885 14.9962 -12.619 23.9096 349.693 -124.962 149.749 -118.555 291.54 -121.049 250.864 5345.94 -1643.16 2115.99 -1948.7 1724.42 -1735.19 -3.69648 -9.05722 11.1426 -49.5539 -88.2263 73.927 -155.748 208.132 0.330006 -1.75936 1.84003 1.10327 0.989323 1.4993 0.99809 0.901669 0.622468 -0.865215
7.36099 -3.22151 3.23899 119.139 -47.3067 32.9689 -21.4099 23.7244 2724.39 -985.506 663.937 -419.317 685.085 -201.871 246.683 78566.1 -26201.9 18291.8 -13148.5 7914.37 -5986.28 -6.44302 -39.5416 34.8429 -189.227 -832.819 641.388 -672.717 604.227 0.330001 -2.79776 1.8595 1.4331 0.972953 1.49803 0.934296 -0.974671 0.602563 0.9443
0.3232 -0.159115 1.00215 0.31934 -0.0857427 0.896725 -0.502009 3.01324 0.536308 -0.0214709 1.44466 -0.47629 8.59858 -2.63217 15.1021 1.28602 0.236836 3.35179 -0.326389 9.6919 -3.61922 -0.318231 0.599055 0.832909 -0.342971 2.21852 -0.7845 -1.14332 17.3648 0.330007 0.061964 -0.128742 0.536671 0.998234 0.621964 0.989959 -0.92221 0.924556 -0.981403
4.15341 -2.86413 3.34629 44.4346 -32.7363 30.9804 -25.777 25.3355 724.505 -547.018 479.484 -392.228 533.618 -296.486 273.346 15574.7 -11864.9 9962.96 -8948.77 6793.9 -5873.59 -5.72826 -13.8511 25.3645 -130.945 -165.571 338.69 -497.111 588.972 0.330001 -1.80494 1.87511 1.40009 0.999087 1.41132 0.987436 -0.953976 0.601071 -0.90893
5.20128 3.15035 2.01596 67.8457 41.4068 25.8164 16.4124 10.6467 1330.5 815.879 507.38 319.698 321.9 131.85 86.3245 34115.4 20989.2 13052.2 8596.9 5200.93 3561 6.3007 -23.8541 -30.8843 165.627 -393.687 -541.228 -522.096 -433.518 0.330006 -2.10329 -1.23563 1.49443 0.999091 1.49851 0.991254 0.968303 0.940925 0.926796
7.38181 -5.06633 3.55225 125.225 -85.0589 58.2524 -40.2221 28.016 3029.24 -2045.15 1388.54 -948.001 1107.59 -449.422 312.193 92744.9 -62360.4 42117.3 -30666.1 19464.7 -14174.7 -10.1327 -40.8903 61.1212 -340.235 -850.733 1310.01 -1394.45 1313.43 0.330007 -2.79744 1.95229 1.49606 0.998998 1.39159 0.999919 -0.989768 -0.949601 -0.949932
7.5598 -4.55116 2.95673 138.876 -77.043 43.4372 -25.0827 15.1441 3474.16 -1861.32 1006.14 -549.279 562.583 -170.838 99.4266 107662 -56373.2 29716.6 -17539.2 8433.43 -4697.14 -9.10231 -45.8107 55.4005 -308.172 -1043.11 1217.04 -1022.23 777.182 0.330007 -2.99708 1.88086 1.44881 0.620801 0.640166 0.997464 -0.91039 -0.949855 -0.995303
4.92403 -1.11673 0.532212 60.3041 -13.9944 4.40821 -1.90538 1.13831 1104.36 -265.388 74.6274 -26.22 16.4872 -7.16894 4.89072 26348.8 -6542.18 1777.89 -557.304 216.805 -110.219 -2.23346 -22.3714 11.1873 -55.9777 -376.987 185.797 -80.9028 52.7495 0.330002 -2.08143 0.136031 1.42709 0.543944 1.41082 0.987154 -0.987603 -0.944021 -0.908843
5.10115 2.37793 3.67381 64.09 27.4727 26.8255 18.6247 29.7136 1202.97 476.421 429.928 304.854 567.7 197.179 337.966 29434.7 10856.8 9823.16 8588.25 6053.11 4903.61 4.75585 -20.8921 -21.3106 109.891 -347.251 -305.529 -438.551 -425.58 0.330007 -2.09878 -1.99772 1.4496 0.999986 1.49951 0.999932 0.99996 -0.918707 -0.951804
8.21923 0.72713 0.991901 148.96 31.6747 13.2151 2.16716 2.95131 3799.69 1041.79 375.184 108.457 119.274 10.7631 14.6341 121869 37980.5 13617.9 4595.97 1935.92 671.355 1.45426 -51.988 -19.9938 126.699 -1252.39 -681.275 -373.562 -124.048 0.330007 -2.98497 -0.124009 1.49998 0.989098 1.49959 0.994115 0.948063 -0.893398 0.900277
6.19366 -4.11269 2.89926 83.1637 -51.6842 32.4772 -20.7862 13.8091 1463 -884.598 537.73 -328.952 405.665 -127.123 82.0785 31161.4 -18502 11027.8 -7173.23 3967.33 -2471.92 -8.22539 -27.8322 39.3197 -206.737 -419.463 590.17 -569.532 495.909 0.330007 -2.79744 1.88177 1.1123 0.547063 0.606975 0.994302 -0.99577 -0.949601 -0.949932
7.08294 4.63584 3.20527 97.9674 65.2167 44.987 31.9788 23.3885 1829.78 1230.92 851.028 602.799 814.491 323.286 244.483 42041.6 28489.6 19745.1 14640.4 10067.8 8207.36 9.27168 -33.7315 -48.3791 260.867 -518.463 -809.323 -877.862 -835.865 0.330006 -2.83919 -1.81742 1.18454 0.994222 1.49951 0.999995 0.904274 0.996056 0.833969
7.20354 -3.87771 3.27203 97.7923 -36.626 20.4199 -15.6416 18.8732 1761.73 -481.356 206.108 -116.834 391.957 -83.5247 139.871 38636.3 -7812.06 2735.95 -1982.63 733.405 -709.307 -7.75541 -32.8814 29.7403 -146.504 -561.388 331.479 -230.911 220.247 0.330009 -2.90281 1.99126 1.11833 0.663454 1.47713 0.985548 0.932826 -0.988857 0.958417
7.25003 3.91141 3.00211 86.7161 41.9541 28.4555 21.7509 20.5749 1290.18 572.624 390.477 279.536 581.329 184.514 201.578 22470.7 9295.16 6667.15 4964.08 3625.73 3626.99 7.82281 -30.6539 -32.932 167.816 -392.599 -384.86 -414.958 -406.722 0.330007 -2.99574 -1.7703 0.859448 0.957501 1.49979 0.9344 0.942274 0.796242 -0.978714
1.59552 0.959387 3.0302 8.25706 4.97926 6.15466 6.71301 15.909 76.7837 46.4284 40.362 36.1749 45.2437 54.5675 106.855 1064.29 644.955 472.216 383.769 326.228 324.543 1.91877 -1.13837 -4.84871 19.917 -13.3261 -24.5616 -38.9846 -52.5594 0.330007 0.0833136 1.91045 1.12672 0.624787 1.49777 0.989813 0.938984 0.920957 0.766432
7.09811 2.72411 3.22771 83.789 23.3116 19.2337 14.6918 23.0108 1228.12 224.871 159.142 82.9967 503.027 113.199 232.309 21028.8 2209.95 1676.98 741.989 696.797 1282.96 5.44822 -29.2795 -19.4171 93.2465 -396.855 -151.298 -176.902 -142.715 0.330004 -2.98344 -1.84679 0.849236 0.956623 1.40487 0.999184 -0.990371 -0.977774 -0.900116
0.35286 0.107384 3.64385 0.413501 0.187406 1.42792 0.371065 29.2692 0.887264 0.512799 1.74436 0.643904 19.3218 2.92694 330.881 2.86613 1.91008 3.83671 1.62373 21.8822 4.85136 0.214769 3.1562 -0.392321 0.749626 3.58533 0.00823361 23.518 12.5451 0.330008 0.0362496 -1.98754 0.520128 0.998451 0.719259 0.998861 -0.773558 0.571013 0.890093
7.23988 4.89567 3.58927 127.761 85.1685 57.5707 39.5125 27.9861 3090.77 2050.12 1372.36 927.038 1118.15 435.738 305.673 92856.8 61404.1 40905.6 29380.5 18549.1 13510.5 9.79134 -42.4684 -60.9466 340.674 -890.797 -1328.09 -1381.96 -1255.4 0.330006 -2.9165 -1.97942 1.43597 0.972944 0.694971 0.999876 0.968241 0.611671 0.928071
5.43397 -1.5141 3.6729 73.3652 -10.5754 11.5671 -4.83149 29.7283 1481.27 -81.2922 95.1593 -15.5962 366.697 3.76626 338.233 38972.2 373.243 1355.9 -1743.63 404.601 -307.365 -3.02819 -23.6192 9.30252 -42.3017 -481.986 61.5561 -92.1814 52.7754 0.330006 -2.18291 1.99998 1.49966 0.9991 1.49198 0.991129 0.968335 0.940365 0.928451
3.86522 1.90364 3.62975 38.5522 10.3361 8.32669 7.93894 28.96 537.052 66.6362 45.0715 28.165 301.904 36.7973 324.628 9386.78 255.06 403.339 675.93 137.81 446.959 3.80728 -11.9915 -10.0712 41.3445 -175.721 -43.8762 -35.176 -50.6841 0.330006 -2.08838 -1.98823 1.13151 0.990853 0.508549 0.989992 -0.991074 -0.888172 -0.954513
2.78487 2.04459 2.91422 13.7477 8.29943 7.74978 8.45989 15.033 83.391 39.767 28.7889 25.5502 138.146 45.0193 99.9296 586.52 219.848 130.635 117.928 95.5976 149.221 4.08918 -4.19941 -8.98802 33.1977 -16.3456 -23.241 -32.5935 -46.9087 0.330002 -1.92333 -1.87486 0.537476 0.633125 0.584814 0.938305 -0.984529 -0.864307 -0.900557
1.53727 -0.199997 3.02362 9.53537 -0.361692 8.32873 -1.37204 21.2533 102.906 -2.75214 67.5223 -7.44274 127.299 -15.0503 216.191 1562.77 -39.8459 888.27 -56.0958 1042.64 -175.1 -0.399995 -1.35426 0.675948 -1.44677 -15.3849 -1.01494 -64.4896 29.9581 0.330001 0.0626485 1.73794 1.47208 0.999963 0.50071 0.999971 -0.990996 -0.989064 0.768897
4.04138 -1.45315 2.68628 35.8346 -8.15902 8.37121 -4.28697 12.7828 457.159 -65.6434 59.8723 -11.807 118.494 -13.6639 79.0751 7472.12 -612.912 658.286 -331.136 212.734 -30.6851 -2.90629 -11.9602 7.92811 -32.6361 -147.053 48.138 -67.823 48.8998 0.330006 -1.91288 1.77302 1.12602 0.624787 1.49777 0.982485 0.96536 0.846422 0.766432
7.73268 -2.59031 2.95012 131.841 -32.5801 18.2739 -9.16576 15.3263 3167.45 -572.777 220.005 -73.5373 311.946 -38.5193 102.733 95761.7 -12528.6 3695.74 -2656.67 670.022 -346.742 -5.18062 -44.0759 24.8023 -130.32 -1024 391.972 -239.908 142.525 0.330007 -2.88846 1.87661 1.45934 0.638172 1.47291 0.981287 0.986407 0.992807 0.833692
8.26711 4.48551 2.49182 150.048 83.8939 47.2033 26.7175 15.2154 3825.71 2182.64 1249.18 717.114 703.879 238.439 138.11 122517 70913.8 41127.8 24904.5 13913.7 8911.17 8.97103 -51.2382 -59.1421 335.576 -1164.54 -1427.89 -1249.74 -951.571 0.330008 -3 -1.4957 1.49409 0.99505 1.49904 0.99939 0.999968 0.986015 0.991303
7.2277 -3.6593 3.3033 86.9025 -29.9574 20.357 -18.512 24.7381 1305.36 -305.623 179.079 -123.399 549.286 -144.161 264.645 23014 -3510.02 2041.88 -1336.25 858.573 -1782.55 -7.3186 -29.6292 25.2961 -119.83 -414.443 206.99 -199.236 237.385 0.330006 -2.98716 1.85414 0.874736 0.999995 1.49402 0.999961 0.981009 -0.922651 0.747194
2.0294 1.12742 3.36552 12.3679 6.83416 9.46346 11.682 25.0884 125.747 69.1249 73.37 80.6139 130.553 147.42 264.659 1791.58 979.946 902.154 835.425 1024.03 1223.39 2.25483 -2.48698 -6.36477 27.3366 -22.3848 -32.3252 -70.595 -128.098 0.33 -0.132661 1.89173 1.4345 0.975729 1.39141 0.99994 0.912962 0.996301 0.874476
7.03435 3.02913 3.57651 105.014 28.733 18.476 15.7962 28.0429 2036.65 326.564 167.086 100.183 599.801 115.97 309.029 47585 3774.87 2097.38 1653.07 623.892 1528.87 6.05826 -35.2648 -23.3497 114.932 -663.453 -220.839 -176.47 -168.38 0.33 -2.99708 -1.9702 1.14485 0.983402 0.646457 0.996704 -0.935379 -0.995183 -0.961761
5.06895 -2.3249 3.41518 64.2347 -26.0271 22.5573 -15.913 25.9091 1219.13 -441.89 345.774 -237.332 456.891 -152.384 277.49 30165.5 -9912.76 7724.02 -6563.04 4119.95 -3378.44 -4.6498 -20.6917 20.2467 -104.108 -359.698 284.215 -352.814 363.686 0.330006 -2.10883 1.91795 1.45568 0.977585 1.42452 0.969682 -0.786775 0.698291 0.926589
3.90941 -2.74138 3.34641 40.3152 -30.1027 29.4186 -25.0814 25.3387 640.87 -490.383 441.77 -368.681 501.781 -290.652 273.412 13521.4 -10443.3 8983.51 -8262.7 6361.93 -5567.63 -5.48275 -12.3834 23.5387 -120.411 -141.31 300.983 -458.444 557.932 0.330001 -1.69146 1.87511 1.41169 0.999177 1.41132 0.987436 -0.972998 0.59341 -0.90893
8.27993 -2.48968 2.4864 150.86 -34.9237 17.1661 -6.74542 10.0047 3864.49 -681.461 226.423 -59.8548 215.941 -19.6432 50.3797 124396 -16670.3 4146.82 -2386.82 581.135 -137.116 -4.97936 -50.8024 26.1 -139.695 -1255.21 467.295 -248.207 116.706 0.330003 -3 1.72321 1.49998 0.500076 1.49999 0.998989 0.966681 0.991857 0.957345
5.29962 3.24425 2.03794 70.101 43.477 27.1684 17.1003 10.8465 1390.27 869.195 545.786 344.152 343.304 138.56 88.4887 35988.6 22624.4 14267 9441.69 5724.47 3887.23 6.4885 -24.6164 -32.3186 173.908 -410.025 -576.187 -560.537 -465.607 0.330006 -2.14025 -1.24887 1.49428 0.9991 1.49198 0.991129 0.976754 0.957558 0.995028
8.2192 -4.49732 3.67869 148.954 -67.454 43.3067 -30.1248 29.7625 3799.44 -1515.4 962.138 -626.289 974.681 -301.856 338.481 121859 -44225 29127.7 -21262.5 12565.4 -9469.74 -8.99463 -48.7769 49.3949 -269.816 -1152.12 980.692 -965.999 886.789 0.330007 -2.98486 1.99998 1.5 0.999089 1.49997 0.999975 -0.999923 -0.894858 0.890906
1.54212 -0.45415 3.40734 7.87032 -3.15953 7.10661 -1.41068 26.0765 73.3516 -36.0887 46.4478 -15.4047 91.0055 -8.03641 283.708 1027.88 -572.677 539.937 -236.064 539.091 -112.051 -0.9083 -0.450459 2.78621 -12.6381 -8.24001 24.753 -37.5274 39.2657 0.330007 0.0414463 1.89604 1.09215 0.999084 1.49928 0.999934 -0.922386 -0.979861 0.862133
8.0095 3.45834 2.56004 142.059 73.0346 45.5621 23.8057 15.9328 3556.03 1939.48 1158.35 645.737 689.381 226.685 146.827 112112 62821.9 37010.8 22244.1 12837 8226.92 6.91668 -48.4131 -50.5858 292.139 -1079.49 -1265.94 -1163.52 -854.286 0.330008 -2.93522 -1.52935 1.49409 0.99505 1.49904 0.999404 0.999968 -0.965166 0.863238
7.47542 3.64115 2.95504 126.112 71.1415 48.8715 28.3587 20.3991 3033.29 1794.91 1168.59 708.092 810.011 295.128 204.339 92440.8 55801.1 35520.6 23283.1 14275.6 9713.62 7.28229 -42.718 -49.8945 284.566 -896.598 -1167.33 -1179.21 -947.538 0.330006 -2.79593 -1.70963 1.49403 0.997658 1.49991 0.999837 0.932371 -0.987792 0.925002
5.26988 -1.69227 2.7388 69.6571 -16.7211 11.4809 -4.37413 12.0758 1383.2 -251.518 113.254 -25.0536 141.006 -8.80759 65.4835 35887.6 -4946.84 1649.57 -1575.05 322.996 -20.8323 -3.38454 -23.259 13.5331 -66.8842 -448.501 176.806 -126.353 65.6364 0.330003 -2.1265 1.84432 1.5 0.500261 1.49001 0.940847 0.994366 0.966503 0.948106
7.28214 3.38869 3.21338 98.9343 26.5325 16.7141 14.7166 22.8903 1765.31 257.783 142.079 86.0091 475.801 94.2882 231.28 38085.3 2290.56 1692.25 1212.64 516.53 1240.92 6.77738 -34.0879 -22.6759 106.13 -581.038 -176.811 -152.792 -146.438 0.330006 -2.95487 -1.83904 1.08482 0.959999 1.39672 0.999938 -0.998589 0.964878 -0.998802
8.12855 5.37553 3.6589 146.998 96.1919 63.8247 42.9215 29.2766 3743.51 2434.52 1599.52 1061.18 1242.42 480.831 328.677 119851 77617.2 50690.2 35777.1 22133.2 15804.9 10.7511 -49.1066 -68.5343 384.768 -1088.2 -1574.62 -1603.94 -1430.25 0.330006 -2.97499 -1.99751 1.49948 0.989203 1.44837 0.999964 0.897293 0.954584 0.989992
