10.7523 1e-07 0.00279224 205.165 1e-07 1.69681 0.00307883 4.23771e-05 5308.99 1e-07 106.034 3.2455 0.0477546 0.000163972 2.54354e-06 170934 5120.05 5022.41 248.99 20.8119 0.094402 2e-07 -72.2991 0.915357 4e-07 -1792.77 9.515 -100.522 23.1084 6e-07 -56059.1 -2892.34 -4839.1 -12.1524 -31.4285 1350.96 0.0411781 2.9788 0.0351638 1.49807 0.0315529 1.5 0.125839 0.99991 0.99999 -0.782335
0.0372426 1e-07 4.98125 0.00433371 1e-07 2.12147 1.2577 42.6949 0.00331572 1e-07 0.45292 2.8808 82.7475 13.8953 493.856 0.0406339 0.0186465 0.130027 0.986562 36.0661 74.1229 2e-07 4.94271 -0.0803344 4e-07 6.35907 2.12521 35.5455 28.8087 6e-07 2.24909 11.4254 245.902 -5.35147 30.5916 3440.87 1.50294e-05 0.0700222 1.99601 0.179739 0.998639 1.5 0.357695 0.999944 0.999993 -0.962105
11.25 1e-07 5.03295e-08 217.687 1e-07 1.78433 8.58854e-09 1.29563e-14 5683.92 1e-07 120.448 0.904055 5.38859e-07 5.28373e-14 1.02557e-15 184349 2264.9 5826.74 102.355 19.3748 4.58642e-07 2e-07 -76.5562 0.915915 4e-07 -1917.51 9.94718 -113.756 25.9151 6e-07 -60386.3 -1180.03 -5605.68 187.114 -29.0622 1350 8.97228e-12 3 -0.000224342 1.5 5.48557e-08 1.5 0.14028 0.999962 0.999989 -0.885755
4.488 1e-07 2.81608 50.5711 1e-07 14.9717 10.1487 17.3966 866.981 1e-07 201.292 129.258 217.494 77.3521 154.451 19662.6 5664.87 4052.12 3092.48 1864.89 1439.5 2e-07 -16.8432 0.352699 4e-07 -265.75 21.4137 -211.726 -160.187 6e-07 -5759.31 -2875.83 -3637.08 -3956.85 -3676.07 -418.363 0.0453712 1.5339 1.40579 1.49717 0.984663 1.5 0.293797 0.999979 0.999964 -0.980716
2.79935 1e-07 1.70248 20.9453 1e-07 7.55908 5.10246 9.31463 244.558 1e-07 77.4822 54.8553 92.2929 33.2624 70.4094 3832.56 1548.01 1148.79 993.503 663.539 536.451 2e-07 -7.38047 0.57542 4e-07 -71.6354 11.2571 -84.6273 -53.6061 6e-07 -1006.91 -705.699 -1005.94 -1264.89 -1356.26 960.044 0.460351 1.32594 1.55931 1.22876 0.825755 1.5 0.220456 0.999891 0.999994 -0.98401
9.44167 1e-07 0.00526828 164.752 1e-07 2.04157 0.00100885 7.34272e-05 3952.39 1e-07 113.846 -2.64347 0.0869883 0.000166003 3.41693e-06 118887 -1219.87 4950.86 -130.08 27.1816 -0.0218809 2e-07 -58.8619 0.914862 4e-07 -1344.34 8.24147 -108.586 30.197 6e-07 -39049.3 849.478 -4796.25 432.78 -41.1982 1352.17 0.0411781 2.74796 -0.0614229 1.48299 0.0315529 1.5 0.130034 0.999999 0.99999 -0.997959
4.20517 1e-07 0.0397752 55.2209 1e-07 2.11425 0.109029 0.00511532 1152.89 1e-07 50.9762 6.79824 0.514988 0.0249778 0.00116682 31658.2 1649.16 1643.86 185.968 32.957 2.439 2e-07 -20.7317 0.90796 4e-07 -394.746 3.64679 -52.2489 18.6225 6e-07 -10395.5 -921.921 -1632.9 -125.352 -51.0231 1361.64 0.762646 2.92352 0.115644 1.39298 0.065951 1.5 0.215959 0.999984 1 -0.967757
3.67233 1e-07 0.0395727 38.1551 1e-07 2.09397 0.112771 0.00557031 611.98 1e-07 44.4321 6.35722 0.490621 0.0277364 0.00137182 12837.2 1144.4 1139.85 151.791 31.323 2.46793 2e-07 -15.0793 0.908001 4e-07 -215.467 3.17029 -46.2991 19.1355 6e-07 -4240.98 -635.151 -1159.6 -97.0583 -48.4173 1361.49 0.755595 2.56218 0.09182 1.2267 0.0238406 1.5 0.222401 0.999983 0.999988 -0.978791
9.05612 1e-07 3.69494 153.019 1e-07 37.5092 24.9252 24.391 3553.27 1e-07 715.521 427.077 661.02 192.774 214.738 103343 33882 18734.4 12772.3 6586.34 4687.53 2e-07 -51.267 0.176928 4e-07 -1106.47 50.6432 -739.583 -574.644 6e-07 -30978.4 -18623.9 -17152.6 -16463.2 -12838 -6541.49 0.0748619 2.73985 1.80855 1.44917 0.848049 1.5 0.219566 0.999976 0.999997 -0.994645
6.88243 1e-07 2.28776 111.404 1e-07 25.5488 13.1165 8.86678 2573.59 1e-07 499.591 250.285 269.884 51.4956 35.0585 75020.2 27011.7 13277.2 8405.44 3363.08 1522.69 2e-07 -38.0158 0.458364 4e-07 -806.834 27.427 -521.347 -316.782 6e-07 -22581.7 -15203.8 -12713.7 -10766.4 -6264.59 -672.492 0.43637 2.90737 1.9904 1.41991 0.000737471 1.5 0.35449 0.999983 1 -0.990875
2.15441 1e-07 0.00108283 13.9256 1e-07 1.7954 0.00317148 8.04735e-05 150.034 1e-07 23.1982 1.15083 0.01359 0.000402353 1.02241e-05 2263.24 107.053 374.877 24.7751 19.7443 0.0663004 2e-07 -6.33102 0.915699 4e-07 -53.5496 1.62052 -26.2655 25.6122 6e-07 -713.016 -51.5133 -407.288 33.6976 -29.6555 1350.32 0.041542 -0.0336436 -0.00253825 1.46599 0.00468574 1.5 0.159407 0.999965 0.99999 -0.885462
8.99783 1e-07 1.86348 136.322 1e-07 20.5998 7.94216 3.94958 2720.18 1e-07 394.593 169.705 128.5 16.9397 8.39921 66269.9 19334.3 9828.91 5217.01 1958.31 688.195 2e-07 -48.031 0.54322 4e-07 -890.576 20.0056 -415.366 -199.754 6e-07 -20628.2 -10875.8 -9695.21 -6600.61 -3507.29 813.542 0.121132 2.9062 1.4548 1.21732 0.033751 1.5 0.140933 0.999894 0.999989 -0.97912
3.39445 1e-07 1.1991 24.2368 1e-07 6.10139 2.02299 1.45836 248.532 1e-07 69.8735 40.9709 25.9845 2.48239 1.78044 3275.27 981.432 1023.27 732.321 353.424 134.062 2e-07 -9.46638 0.676095 4e-07 -80.4921 5.93473 -80.3388 -24.2507 6e-07 -881.745 -416.752 -1064.9 -922.918 -640.99 1598.4 0.0109288 1.51327 1.10044 1.05693 0.0331941 1.5 0.159914 0.999971 0.999999 -0.987641
10.3897 1e-07 2.85818 195.461 1e-07 34.9734 21.0327 18.0717 4996.3 1e-07 755.468 402.236 583.032 165.188 162.873 158907 43914.9 21955.6 12389.4 6296.83 4729.63 2e-07 -66.17 0.34428 4e-07 -1589.43 44.5868 -773.08 -531.335 6e-07 -48891.1 -24712.1 -20398 -15906.4 -12087.5 -6846.35 0.0783886 2.97962 1.46328 1.48457 0.977749 1.5 0.219526 0.999999 0.999994 -0.791354
